Date,Open,High,Low,Close,Volume
7/1/2019,0.08227,0.08599,0.08019,0.0836,130567054.8
7/2/2019,0.08354,0.08432,0.07662,0.08054,181051185.5
7/3/2019,0.08065,0.08315,0.07902,0.08231,126961632.8
7/4/2019,0.08225,0.08249,0.07701,0.07737,100222918.5
7/5/2019,0.07749,0.07814,0.07568,0.07631,62936464.8
7/6/2019,0.07625,0.08076,0.07617,0.07745,80875797.3
7/7/2019,0.07739,0.08004,0.07657,0.0797,52015864.1
7/8/2019,0.07976,0.08193,0.0788,0.0801,84701755.9
7/9/2019,0.0801,0.08073,0.077,0.07783,77997383.5
7/10/2019,0.07786,0.07835,0.06947,0.07178,129284146.4
7/11/2019,0.0717,0.0717,0.06232,0.06515,143858522.8
7/12/2019,0.06508,0.07057,0.06328,0.06937,102400610.9
7/13/2019,0.06946,0.07149,0.06438,0.06672,82744562.2
7/14/2019,0.06672,0.0671,0.05877,0.05923,113952685.4
7/15/2019,0.05907,0.06015,0.05463,0.05902,154031537.4
7/16/2019,0.05901,0.06095,0.05006,0.05181,154418292
7/17/2019,0.0518,0.05777,0.04985,0.05505,143916988.9
7/18/2019,0.05511,0.05965,0.05315,0.05843,127563581.5
7/19/2019,0.0584,0.06068,0.05591,0.0596,84917358.7
7/20/2019,0.05964,0.06509,0.05922,0.06262,117752709.7
7/21/2019,0.06262,0.064,0.0593,0.06107,68228587.5
7/22/2019,0.06117,0.06216,0.05808,0.05949,66144743.4
7/23/2019,0.05946,0.0596,0.05516,0.05568,80784585.8
7/24/2019,0.05563,0.05904,0.05385,0.05876,97796862.8
7/25/2019,0.05875,0.06069,0.05731,0.05852,78359388.9
7/26/2019,0.05853,0.06297,0.05681,0.06261,105911989.2
7/27/2019,0.06259,0.06354,0.057,0.05988,91740858.9
7/28/2019,0.05984,0.06018,0.05675,0.05936,55780383.9
7/29/2019,0.05939,0.06258,0.05805,0.06035,71237105.1
7/30/2019,0.06038,0.06141,0.05878,0.05975,50580079.5
7/31/2019,0.05975,0.06108,0.05915,0.06011,85023597
8/1/2019,0.06006,0.06035,0.05767,0.05861,67797310.5
8/2/2019,0.0586,0.05882,0.05576,0.05731,74752190.5
8/3/2019,0.05737,0.0583,0.05683,0.05774,34213661.1
8/4/2019,0.05774,0.0583,0.05593,0.05605,69058546.3
8/5/2019,0.0561,0.0582,0.05603,0.05642,95585569.9
8/6/2019,0.05652,0.05657,0.05305,0.0535,93915189.8
8/7/2019,0.05343,0.0543,0.05135,0.05197,91400786.3
8/8/2019,0.05194,0.05326,0.0504,0.05213,95176892.2
8/9/2019,0.05211,0.05231,0.04735,0.04769,97693304
8/10/2019,0.04772,0.05347,0.04766,0.05195,159929386.9
8/11/2019,0.05194,0.056,0.05161,0.05472,126245811.6
8/12/2019,0.05479,0.05491,0.05258,0.05304,62731467.1
8/13/2019,0.05307,0.05328,0.04931,0.05268,95581904.4
8/14/2019,0.05263,0.05382,0.04656,0.04716,125164218.2
8/15/2019,0.0472,0.04821,0.04598,0.04733,56270382.1
8/16/2019,0.04737,0.04759,0.04454,0.04668,81990220.7
8/17/2019,0.04668,0.04808,0.04617,0.04739,61451603.2
8/18/2019,0.04739,0.05127,0.04696,0.05061,77344197.4
8/19/2019,0.05065,0.05084,0.04944,0.05002,48116882.4
8/20/2019,0.05006,0.0503,0.04851,0.04917,58806726.5
8/21/2019,0.04919,0.04919,0.04595,0.04736,61231599.2
8/22/2019,0.04738,0.0512,0.0467,0.04918,110176304.5
8/23/2019,0.0492,0.0503,0.0486,0.04964,82828680.2
8/24/2019,0.04966,0.0515,0.04809,0.05016,94896456.2
8/25/2019,0.05017,0.05265,0.0484,0.04949,135714785.8
8/26/2019,0.04949,0.05082,0.04872,0.04964,91817760.7
8/27/2019,0.04964,0.04999,0.04811,0.04988,41102635.8
8/28/2019,0.04988,0.05041,0.04508,0.04587,97100872
8/29/2019,0.04587,0.04587,0.04312,0.0445,89451625.7
8/30/2019,0.0445,0.04578,0.04397,0.04474,46699729.7
8/31/2019,0.04472,0.04546,0.04367,0.04473,38370426.4
9/1/2019,0.04472,0.04519,0.0435,0.04425,33442001.8
9/2/2019,0.04422,0.04626,0.04323,0.04531,74053948.5
9/3/2019,0.04527,0.04744,0.04446,0.04667,120798363.4
9/4/2019,0.04667,0.04668,0.04501,0.04543,58244960.7
9/5/2019,0.04543,0.04543,0.04371,0.0444,57847202.8
9/6/2019,0.04439,0.0447,0.0434,0.04423,98700688.4
9/7/2019,0.04422,0.04659,0.04364,0.04597,83548291.8
9/8/2019,0.04599,0.0475,0.0459,0.04657,85615820.1
9/9/2019,0.04657,0.04727,0.04531,0.0468,86490759.5
9/10/2019,0.04676,0.04814,0.04562,0.04646,102691657.8
9/11/2019,0.04641,0.04713,0.04438,0.04487,85563306.7
