Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,113.2300034,114.5199966,113.0800018,113.6800003,106.0476608,12724500
7/2/2019,113.5100021,114.1999969,113.2200012,113.8000031,106.1596069,10174900
7/3/2019,113.3399963,113.8700027,112.2600021,112.8199997,105.9904938,6849400
7/5/2019,113.5100021,114.2699966,112.9199982,113.4899979,106.619957,7929400
7/8/2019,112.9599991,113.4800034,112.5,112.8700027,106.0374832,6917200
7/9/2019,112.2799988,113.4899979,112.1500015,113.3499985,106.4884186,8947300
7/10/2019,113.3700027,113.8300018,112.7399979,113.0199966,106.1783905,9242300
7/11/2019,113.3700027,114.3600006,113.1200027,114.0999985,107.1930161,11595200
7/12/2019,114.1299973,115.3499985,113.9300003,115.3000031,108.3203812,10783400
7/15/2019,115.5400009,115.5699997,113.5299988,113.9000015,107.005127,12946600
7/16/2019,113.4800034,115.5,112.9199982,115.1200027,108.1512833,16945000
7/17/2019,114.4300003,114.9400024,113.7300034,113.9899979,107.0896759,13120900
7/18/2019,113.9300003,115.0699997,113.5500031,114.6699982,107.728508,9397200
7/19/2019,114.8899994,115.1200027,113.4000015,113.5400009,106.6669159,10402800
7/22/2019,112.9100037,114.4499969,112.7699966,114.2699966,107.3527298,9061100
7/23/2019,114.8799973,116.4499969,114.8199997,116.3600006,109.3162155,12752200
7/24/2019,115.5800018,116.8799973,115.5199966,116.8300018,109.7577591,10011000
7/25/2019,116.8899994,117.2399979,115.3199997,115.7099991,108.7055511,10138400
7/26/2019,115.7699966,116.5100021,115.5299988,116.2200012,109.1846771,12800400
7/29/2019,116.4599991,117.1800003,115.7900009,115.8499985,108.8370819,8500400
7/30/2019,115.1900024,116.0800018,114.7600021,115.5899963,108.5928192,7121100
7/31/2019,116.0999985,116.1800003,114.8600006,116,108.9780121,13648000
8/1/2019,115.3300018,116.8000031,112.5999985,112.9400024,106.103241,15664500
8/2/2019,112.4000015,113.4300003,111.4000015,112.9300003,106.0938339,11025500
8/5/2019,110.7900009,110.9800034,108.2699966,109.5699997,102.9372406,15855300
8/6/2019,110.0500031,110.5,108.3399963,110.4300003,103.7451859,10203500
8/7/2019,108,108.2799988,105.9400024,108.0299988,101.4904633,17320900
8/8/2019,109.0500031,110.0800018,108.7200012,109.8600006,103.2096863,10903300
8/9/2019,109.3499985,110.4499969,108.2900009,109.7399979,103.0969467,9980800
8/12/2019,108.4400024,108.5100021,107.2099991,107.6800003,101.1616516,9393700
8/13/2019,107.9499969,110.3300018,107.0299988,109.3399963,102.7211609,12124700
8/14/2019,106.3000031,106.9100037,104.4499969,104.8000031,98.45600128,19491800
