Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,50.79249954,51.12250137,50.16249847,50.38750076,49.38598251,109012000
7/2/2019,50.35250092,50.78250122,50.34000015,50.68249893,49.67512131,67740800
7/3/2019,50.81999969,51.11000061,50.67250061,51.10250092,50.08677673,45448000
7/5/2019,50.83750153,51.27000046,50.72499847,51.05749893,50.04266739,69062000
7/8/2019,50.20249939,50.34999847,49.60250092,50.00500107,49.01108551,101354400
7/9/2019,49.79999924,50.37749863,49.70249939,50.31000137,49.31003189,82312000
7/10/2019,50.46250153,50.93249893,50.38999939,50.80749893,49.79763031,71588400
7/11/2019,50.82749939,51.09749985,50.42750168,50.4375,49.43499756,80767200
7/12/2019,50.61249924,51,50.54999924,50.82500076,49.814785,70380800
7/15/2019,51.02249908,51.46749878,51,51.30250168,50.2828064,67789600
7/16/2019,51.14749908,51.52750015,50.875,51.125,50.10882568,67467200
7/17/2019,51.01250076,51.27249908,50.81750107,50.83750153,49.82704544,56430000
7/18/2019,51,51.47000122,50.92499924,51.41500092,50.39306259,74162400
7/19/2019,51.44749832,51.625,50.59000015,50.64749908,49.64081573,83717200
7/22/2019,50.91249847,51.80749893,50.90250015,51.80500031,50.7753067,89111600
7/23/2019,52.11500168,52.22750092,51.82249832,52.20999908,51.17226028,73420800
7/24/2019,51.91749954,52.28749847,51.79249954,52.16749954,51.13059998,59966400
7/25/2019,52.22249985,52.31000137,51.68249893,51.75500107,50.72630692,55638400
7/26/2019,51.86999893,52.43249893,51.78499985,51.93500137,50.90272522,70475600
7/29/2019,52.11500168,52.65999985,52.11000061,52.41999817,51.37807846,86693600
7/30/2019,52.18999863,52.54000092,51.82749939,52.19499969,51.15756226,135742800
7/31/2019,54.10499954,55.34249878,52.82500076,53.25999832,52.2013855,277125600
8/1/2019,53.47499847,54.50749969,51.68500137,52.10749817,51.0717926,216071600
8/2/2019,51.38249969,51.60749817,50.40750122,51.00500107,49.99121475,163448400
