Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,269.9899902,269.9899902,264.8699951,266.769989,263.7371216,2646800
7/2/2019,266.8800049,270.6000061,266.4299927,270.5700073,267.4939575,2649100
7/3/2019,271,273.0799866,270.7799988,273.0799866,269.9753723,1896800
7/5/2019,271.5,272.769989,269.0899963,272.1400146,269.046051,2561000
7/8/2019,270.1000061,272.0700073,269.4599915,271.230011,268.4719543,2291700
7/9/2019,269.8200073,273.6499939,269.5,273.3399963,270.5605469,2477400
7/10/2019,274.1700134,277.1000061,274.1499939,275.3800049,272.5797729,2323000
7/11/2019,277.6000061,278.6499939,276.0799866,278.3200073,275.4898682,2583900
7/12/2019,279.2399902,279.7399902,276.2600098,279.5400085,276.6974792,2299700
7/15/2019,280.4599915,280.5899963,278.5499878,279.3699951,276.5292358,3349500
7/16/2019,279,280.6300049,275.3099976,276.6199951,273.8071594,2976000
7/17/2019,277.3900146,278.4700012,275.269989,275.2799988,272.4808044,2318900
7/18/2019,275,277.25,274.7399902,276.7799988,273.9655457,3241000
7/19/2019,279.4299927,279.480011,275.4200134,275.6000061,272.7975769,3048200
7/22/2019,276.9100037,279.3599854,276.0700073,278.6099854,275.7769775,2092400
7/23/2019,280,280.4200134,276.8999939,278.9700012,276.1333008,2275400
7/24/2019,278.1700134,280.2999878,276.3800049,280.25,277.4002686,2805200
7/25/2019,280,280.8999939,277.5499878,279.3500061,276.5094299,2312200
7/26/2019,280.6000061,282.2900085,280.0799866,282.0700073,279.2018127,2942100
7/29/2019,283.1199951,283.3299866,280.4299927,281.4400024,278.578186,3677700
7/30/2019,279.3399963,282.3699951,275.4500122,278.1600037,275.3315125,3957900
7/31/2019,278.6700134,278.980011,265.6900024,272.269989,269.5013733,5513100
8/1/2019,273.9299927,279.3099976,271.6400146,274.1600037,271.3721924,4988100
8/2/2019,272,272.5,265.6799927,269.4500122,266.710083,4438000
8/5/2019,260,262.6499939,253.8999939,256.8399963,254.2282867,6861300
8/6/2019,261.7999878,265.1499939,260.1799927,264.6799927,261.9885559,4918500
8/7/2019,263.3999939,270,260.25,269.3099976,266.5715332,4476000
8/8/2019,272,278.0799866,271.6000061,278.0400085,275.2127075,4135500
8/9/2019,275.5100098,276.8999939,273.0799866,274.9500122,272.1542053,3410500
8/12/2019,272.8500061,274.980011,268.8900146,270,267.2544861,3322600
8/13/2019,269.8299866,275.3699951,268,274.5299988,271.7384338,3899800
8/14/2019,269.8200073,272.4700012,265.8500061,267.1499939,264.4334106,3750300
8/15/2019,269.2799988,273.1499939,268.0899963,271.8900146,269.1253052,3364300
8/16/2019,274.980011,275.9599915,273.7900085,274.3599854,271.5701294,2718100
8/19/2019,277,278.5700073,275.2099915,278.0700073,275.2424316,2502300
8/20/2019,278.3999939,279.5599976,275.8500061,277.0400085,274.2229309,2583600
8/21/2019,279.6400146,282.1000061,279.2900085,282.0100098,279.1423645,2492200
8/22/2019,282.1099854,282.8900146,276.7600098,280.769989,277.9149475,2975800
8/23/2019,280,282.0899963,270.2099915,271.8900146,269.1253052,4415000
8/26/2019,274.8800049,276.4299927,272.980011,276.4299927,273.6190796,2184400
8/27/2019,276.7399902,279.0899963,274.9100037,276.6400146,273.8270264,2169400
8/28/2019,275.230011,278.6499939,273.3699951,278.2399902,275.410675,2306900
