Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,73.90000153,74.19999695,72.69999695,73.19999695,73.19999695,8068300
7/2/2019,72.98000336,73.97000122,72.65000153,73.97000122,73.97000122,5894900
7/3/2019,74,74.31999969,73.34999847,74.26000214,74.26000214,2904600
7/5/2019,73.75,74.36000061,73.19999695,74.30999756,74.30999756,3523500
7/8/2019,73.80000305,74,73.05999756,73.43000031,73.43000031,4288000
7/9/2019,74.02999878,78.38999939,73.95999908,77.95999908,77.95999908,21399700
7/10/2019,77.91000366,78.69999695,77.40000153,78.37000275,78.37000275,10342800
7/11/2019,78.44999695,79.95999908,78.43000031,79.44000244,79.44000244,7916400
7/12/2019,80.05000305,82.66000366,79.73000336,82.27999878,82.27999878,13586300
7/15/2019,82.48000336,82.51000214,81.19999695,82.16999817,82.16999817,6428500
7/16/2019,81.80000305,81.80000305,80.30999756,80.58999634,80.58999634,5772000
7/17/2019,80.20999908,82.16999817,80.19000244,80.87000275,80.87000275,6264000
7/18/2019,80.87000275,82.13999939,80.22000122,81.05999756,81.05999756,6834600
7/19/2019,81.61000061,81.69999695,78.41999817,78.51000214,78.51000214,6877500
7/22/2019,79.12999725,79.62999725,78.37999725,78.56999969,78.56999969,4001900
7/23/2019,79,79.37000275,77.86100006,78.83999634,78.83999634,3624800
7/24/2019,78.66999817,80.5,78.43000031,80.43000031,80.43000031,4751000
7/25/2019,80.15000153,81.08999634,79.12999725,80.01999664,80.01999664,6000400
7/26/2019,80.62999725,82.31999969,80.62999725,81.80999756,81.80999756,5668200
7/29/2019,81.87999725,82,79.05999756,80.19999695,80.19999695,7211400
7/30/2019,80.23000336,81.19000244,79.37999725,80.48999786,80.48999786,5369300
7/31/2019,81.16999817,81.94999695,79.01000214,80.41000366,80.41000366,7406900
8/1/2019,81.09999847,83.19999695,80,80.98000336,80.98000336,16099700
8/2/2019,70.80000305,70.80999756,67.25,69.59999847,69.59999847,43722000
8/5/2019,66.19999695,66.5,63.68500137,64.84999847,64.84999847,21651500
8/6/2019,66.84999847,67.40000153,63.15000153,64.59999847,64.59999847,14970800
8/7/2019,63.18000031,65.26000214,62.84999847,65,65,9246500
8/8/2019,66.06999969,66.56999969,64.93000031,66.26999664,66.26999664,9461900
8/9/2019,65.97000122,66.12000275,64.31999969,65.01000214,65.01000214,7216900
8/12/2019,64.01999664,64.23699951,60.2519989,62.29999924,62.29999924,8516800
8/13/2019,62,63.5,61.52000046,63,63,11917600
8/14/2019,61.84999847,62.34999847,60.47000122,61.54999924,61.54999924,8577900
8/15/2019,62.00999832,62.68000031,61.24000168,62,62,7080300
8/16/2019,62.61000061,63.20999908,62.13000107,62.86999893,62.86999893,5421400
