Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,47.88000107,48.11999893,47.40000153,47.68999863,44.47397614,15089100
7/2/2019,47.52000046,47.79999924,46.91999817,47.22999954,44.04499435,12107200
7/3/2019,47.29999924,47.79000092,46.97999954,47.65999985,44.44599915,10438400
7/5/2019,48.09999847,48.18999863,47.66999817,47.77000046,44.54858017,10801600
7/8/2019,47.40000153,47.99000168,47.31000137,47.52999878,44.32476425,13189300
7/9/2019,47.29999924,47.88999939,47.20999908,47.83000183,44.60453415,12595000
7/10/2019,47.66999817,47.81000137,47.04000092,47.15000153,43.97039032,12784900
7/11/2019,47.20999908,47.58000183,47.06000137,47.13999939,43.9610672,19751400
7/12/2019,47.11999893,47.41999817,46.91999817,47.36000061,44.16622543,12792600
7/15/2019,47.40000153,47.45000076,46.43999863,46.70999908,43.56006241,21338400
7/16/2019,46.72000122,46.97000122,45.22000122,45.29999924,42.24514389,37548300
7/17/2019,45.20000076,45.75,45.13999939,45.20999908,42.16121292,24502100
7/18/2019,45.22000122,46.02000046,45.18999863,45.81999969,42.73007965,19409100
7/19/2019,45.95999908,46.40999985,45.86000061,46.02999878,42.92591858,21847900
7/22/2019,45.88999939,46.54999924,45.77000046,46.47999954,43.34557724,17972100
7/23/2019,46.68000031,47.59000015,46.65999985,47.20000076,44.01702499,21150200
7/24/2019,47.29999924,48.47000122,47.27999878,48.45000076,45.182724,29357200
7/25/2019,48.52000046,48.74000168,48.00999832,48.09000015,44.84700012,20562000
7/26/2019,48.15000153,49.31000137,48.06999969,49.29999924,45.97540283,21641500
7/29/2019,49.38000107,49.56999969,48.18000031,48.27999878,45.02418518,19148600
7/30/2019,48.00999832,48.59000015,47.88999939,48.54999924,45.27597809,14207000
7/31/2019,48.25999832,48.97999954,48.11000061,48.40999985,45.14541626,23422800
8/1/2019,48.40999985,48.63999939,46.95000076,47.06000137,43.88646317,22668600
8/2/2019,47.11000061,47.61000061,46.36999893,47.43999863,44.24082947,20159000
8/5/2019,46.5,46.79999924,45.84999847,46.13999939,43.0284996,27113500
8/6/2019,46.61000061,47.02999878,45.81999969,46.93000031,43.76522827,19446100
8/7/2019,46.06999969,46.15000153,45.22999954,45.81000137,42.72075272,27830000
8/8/2019,45.68999863,46.63999939,45.54999924,46.40000153,43.75812531,20671300
8/9/2019,46.02000046,46.65999985,45.75,46.29999924,43.66381454,19786100
8/12/2019,45.50999832,45.90999985,45.33000183,45.43000031,42.84335709,17364400
8/13/2019,45.61000061,46.41999817,45.25999832,45.95999908,43.3431778,16649100
8/14/2019,45.02000046,45.09999847,43.93999863,43.97000122,41.46648407,28786700
8/15/2019,44.29999924,44.5,43.34000015,43.38000107,40.91007233,27900000
8/16/2019,43.74000168,44.54000092,43.63000107,44.38999939,41.86256409,21196600
8/19/2019,45.13000107,45.47000122,44.93000031,45.25,42.67360306,15378100
8/20/2019,45.04000092,45.04000092,44.63000107,44.68000031,42.13605499,13345800
8/21/2019,44.95999908,45.27999878,44.81000137,45,42.43783569,13513700
8/22/2019,45.33000183,45.83000183,45.06000137,45.61999893,43.0225296,14703900
8/23/2019,45.20000076,45.65000153,44.09000015,44.41999817,41.8908577,21152500
8/26/2019,44.70999908,45,44.49000168,44.97999954,42.41897583,15973100
8/27/2019,45.22999954,45.33000183,44.43000031,44.75,42.20206451,15038200
8/28/2019,44.63999939,45.77999878,44.49000168,45.47000122,42.88107681,14740000
8/29/2019,46,46.49000168,45.77999878,46.18999863,43.56008148,16196600
8/30/2019,46.54000092,46.90000153,46.40999985,46.56999969,43.91844177,15250600
9/3/2019,46.31000137,46.34000015,45.47999954,46.09000015,43.46577454,17224200
9/4/2019,46.54000092,46.70000076,46.27999878,46.5,43.85243225,17123100
9/5/2019,47.31000137,48.16999817,47.29999924,47.61999893,44.90866089,19243400
9/6/2019,47.58000183,47.77000046,47.09999847,47.15000153,44.46541977,18846100
9/9/2019,47.31999969,48.63999939,46.88999939,48.40999985,45.65367889,27651400
9/10/2019,48.06999969,48.93000031,48.06999969,48.31000137,45.55937576,25822400
9/11/2019,48.29000092,48.97999954,47.79000092,48.84999847,46.06862259,19190000
9/12/2019,48.52000046,49.08000183,48.22000122,48.65000153,45.88002014,24305900
9/13/2019,49.00999832,49.36000061,48.65999985,48.91999817,46.13463974,25142400
9/16/2019,48.45999908,49,48.40000153,48.97999954,46.19122696,17759700
9/17/2019,48.70000076,48.86000061,48.31000137,48.75999832,45.9837532,18346100
9/18/2019,48.63000107,49.20999908,48.43000031,48.93000031,46.1440773,20511700
9/19/2019,48.99000168,49.31000137,48.86999893,48.90999985,46.12520599,16887500
9/20/2019,49.06999969,49.29999924,48.61000061,48.63000107,45.86115646,30229400
9/23/2019,48.31999969,49.09000015,48.31000137,48.95999908,46.17236328,20603400
9/24/2019,48.97999954,49.22000122,48.47000122,48.65000153,45.88002014,21629300
9/25/2019,48.72999954,49.54000092,48.65000153,49.25999832,46.4552803,21313100
9/26/2019,49.25,49.36999893,48.81999969,48.86999893,46.0874939,19984000
9/27/2019,50.40000153,51.40999985,50.25,50.70999908,47.82271957,59467400
9/30/2019,50.77000046,50.84999847,50.06000137,50.43999863,47.56808853,26897100
10/1/2019,50.65000153,50.77999878,49,49.06000137,46.26667023,27249300
10/2/2019,48.72000122,49.04000092,48.36999893,48.47000122,45.7102623,23515900
10/3/2019,48.29999924,48.50999832,47.31999969,48.47999954,45.71969986,20212200
10/4/2019,48.65999985,49.25,48.52999878,49.20999908,46.40813065,15779500
10/7/2019,48.95000076,49.29000092,48.75,48.81000137,46.03090668,15691900
10/8/2019,48.25,48.34999847,47.54000092,47.81999969,45.09727097,19734000
10/9/2019,48.16999817,48.41999817,48.08000183,48.15000153,45.40848541,13467800
10/10/2019,48.33000183,49.06999969,48.15999985,48.65000153,45.88002014,18267800
10/11/2019,49.45999908,49.91999817,49.15000153,49.20999908,46.40813065,23024600
10/14/2019,49.09000015,49.45000076,48.97999954,49.27000046,46.46471024,16870500
10/15/2019,49.27999878,51.25,48.77999878,50.11000061,47.25689316,38478400
10/16/2019,50.04000092,50.27999878,49.45000076,49.59000015,46.76649857,23728400
10/17/2019,49.97999954,50.16999817,49.47999954,49.61000061,46.78535461,20560100
10/18/2019,49.34000015,50.22000122,49.31999969,49.97000122,47.12485886,21199500
10/21/2019,50.27999878,50.5,50.18000031,50.45999908,47.58695984,19409100
