Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,1922.97998,1929.819946,1914.660034,1922.189941,1922.189941,3192100
7/2/2019,1919.380005,1934.790039,1906.630005,1934.310059,1934.310059,2645900
7/3/2019,1935.890015,1941.589966,1930.5,1939,1939,1690300
7/5/2019,1928.599976,1945.900024,1925.300049,1942.910034,1942.910034,2628400
7/8/2019,1934.119995,1956,1928.25,1952.319946,1952.319946,2883400
7/9/2019,1947.800049,1990.01001,1943.47998,1988.300049,1988.300049,4345700
7/10/2019,1996.51001,2024.939941,1995.400024,2017.410034,2017.410034,4931900
7/11/2019,2025.619995,2035.800049,1995.300049,2001.069946,2001.069946,4317800
7/12/2019,2008.27002,2017,2003.869995,2011,2011,2509300
7/15/2019,2021.400024,2022.900024,2001.550049,2020.98999,2020.98999,2981300
7/16/2019,2010.579956,2026.319946,2001.219971,2009.900024,2009.900024,2618200
7/17/2019,2007.050049,2012,1992.030029,1992.030029,1992.030029,2558800
7/18/2019,1980.01001,1987.5,1951.550049,1977.900024,1977.900024,3486900
7/19/2019,1991.209961,1996,1962.22998,1964.52002,1964.52002,3185600
7/22/2019,1971.140015,1989,1958.26001,1985.630005,1985.630005,2900000
7/23/2019,1995.98999,1997.790039,1973.130005,1994.48999,1994.48999,2703500
7/24/2019,1969.300049,2001.300049,1965.869995,2000.810059,2000.810059,2631300
7/25/2019,2001,2001.199951,1972.719971,1973.819946,1973.819946,4136500
7/26/2019,1942,1950.900024,1924.51001,1943.050049,1943.050049,4927100
7/29/2019,1930,1932.22998,1890.540039,1912.449951,1912.449951,4493200
7/30/2019,1891.119995,1909.890015,1883.47998,1898.530029,1898.530029,2910900
7/31/2019,1898.109985,1899.550049,1849.439941,1866.780029,1866.780029,4470700
8/1/2019,1871.719971,1897.920044,1844.01001,1855.319946,1855.319946,4713300
8/2/2019,1845.069946,1846.359985,1808.02002,1823.23999,1823.23999,4956200
8/5/2019,1770.219971,1788.670044,1748.780029,1765.130005,1765.130005,6058200
8/6/2019,1792.22998,1793.77002,1753.400024,1787.829956,1787.829956,5070300
8/7/2019,1773.98999,1798.930054,1757,1793.400024,1793.400024,4526900
8/8/2019,1806,1834.26001,1798.109985,1832.890015,1832.890015,3701200
8/9/2019,1828.949951,1831.089966,1802.219971,1807.579956,1807.579956,2879800
8/12/2019,1795.98999,1800.97998,1777,1784.920044,1784.920044,2905500
8/13/2019,1783,1831.73999,1780,1824.339966,1824.339966,3994000
8/14/2019,1793.01001,1795.650024,1757.219971,1762.959961,1762.959961,4893600
8/15/2019,1781.98999,1788,1761.959961,1776.119995,1776.119995,3759100
8/16/2019,1792.890015,1802.910034,1784.550049,1792.569946,1792.569946,3018000
8/19/2019,1818.079956,1826,1812.609985,1816.119995,1816.119995,2816300
8/20/2019,1814.5,1816.819946,1799.880005,1801.380005,1801.380005,1929500
8/21/2019,1819.390015,1829.579956,1815,1823.540039,1823.540039,2031800
8/22/2019,1828,1829.410034,1800.099976,1804.660034,1804.660034,2653500
8/23/2019,1793.030029,1804.900024,1745.22998,1749.619995,1749.619995,5270800
8/26/2019,1766.910034,1770,1743.51001,1768.869995,1768.869995,3080000
8/27/2019,1775.72998,1779.400024,1746.680054,1761.829956,1761.829956,3019700
8/28/2019,1755,1767.859985,1744.050049,1764.25,1764.25,2419700
