Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,48.75999832,48.84000015,47.81999969,47.91999817,46.99137497,412100
7/2/2019,47.97000122,48,47.11199951,47.43999863,46.52067947,228300
7/3/2019,48.04999924,48.06000137,47.63600159,48.06000137,47.12866211,149200
7/5/2019,47.74000168,47.93999863,47.28699875,47.79999924,46.873703,147100
7/8/2019,47.58000183,47.59700012,47.09999847,47.34999847,46.43241882,296300
7/9/2019,47.08000183,48.25,47.08000183,48.25,47.31498337,235900
7/10/2019,48.58000183,48.95000076,48.31600189,48.58000183,47.63858795,173800
7/11/2019,48.63999939,48.84000015,48.1609993,48.61000061,47.6680069,153600
7/12/2019,48.40999985,48.58000183,48.09000015,48.45999908,47.52091217,196700
7/15/2019,48.59999847,48.70000076,48.18000031,48.66999817,47.72684097,129300
7/16/2019,48.59000015,48.59000015,48.05099869,48.36999893,47.43265533,114900
7/17/2019,48.38000107,48.90999985,48.18000031,48.59999847,47.6581955,131700
7/18/2019,48.40000153,48.83000183,48.34999847,48.83000183,47.88374329,132400
7/19/2019,48.99000168,49.04000092,48.27999878,48.29000092,47.35420609,188300
7/22/2019,48.50999832,48.84000015,48.40000153,48.74000168,47.79548645,202000
7/23/2019,48.95999908,48.95999908,48.49000168,48.90000153,47.95238876,134100
7/24/2019,48.91999817,49.91999817,48.72999954,49.91999817,48.95261765,263900
7/25/2019,49.09999847,49.09999847,48.21699905,48.25999832,47.32478714,286300
7/26/2019,48.47999954,49.38999939,48.40000153,49.34999847,48.3936615,154500
7/29/2019,49.25,49.34999847,48.24399948,49.13000107,48.17792892,215800
7/30/2019,48.61000061,49.61000061,48.49000168,49.61000061,48.64862823,239800
7/31/2019,49.20999908,49.49000168,47.81000137,48.45999908,47.52091217,256100
8/1/2019,48.45999908,48.75,46.95999908,47.72000122,46.79525375,322200
8/2/2019,47,47.20999908,45.70999908,46.11999893,45.22625732,354300
8/5/2019,44.97000122,45.06999969,43.56999969,44.15999985,43.30424118,862300
8/6/2019,44.61999893,44.97999954,43.77000046,44.56000137,43.69649124,471300
8/7/2019,44.20999908,45.13999939,44,45.13000107,44.25544739,436900
8/8/2019,45.29999924,45.95000076,45,45.88999939,45.00071335,394500
8/9/2019,45.77999878,45.91999817,44.86999893,45.27000046,44.39273071,182500
8/12/2019,44.95000076,45.01399994,44.20999908,44.33399963,43.47486496,264200
8/13/2019,44.22999954,45.45000076,44,45.22999954,44.35350418,294300
8/14/2019,44.31999969,44.52999878,43.33000183,43.63999939,42.79431534,366100
8/15/2019,43.88999939,43.88999939,43.13000107,43.56000137,42.7158699,344900
8/16/2019,44.06999969,44.75999832,44.06999969,44.68999863,43.82396698,270700
8/19/2019,45.45000076,45.58499908,45.09999847,45.54999924,44.66730499,281100
8/20/2019,45.54000092,45.54000092,45.09999847,45.25999832,44.38292313,177600
8/21/2019,45.66999817,45.87599945,45.33200073,45.65999985,44.77517319,249200
8/22/2019,45.66999817,45.74100113,44.68000031,44.99000168,44.11815643,127500
8/23/2019,44.68999863,45.15499878,43.36000061,43.50999832,42.66683578,243600
8/26/2019,44.06000137,44.06000137,43.34000015,43.79000092,42.94141006,426400
8/27/2019,44.04000092,44.10400009,42.79999924,43.11999893,42.28439331,227900
8/28/2019,42.93999863,43.54000092,42.65000153,43.38000107,42.53935623,344300
8/29/2019,44.00999832,44.25,43.79199982,44.18000031,43.32385254,203300
8/30/2019,44.65000153,44.84000015,43.9280014,44.31999969,43.46113968,202000
9/3/2019,43.95000076,44.45999908,43.08000183,43.27000046,42.43148804,308800
9/4/2019,43.72000122,43.77999878,43.11500168,43.34000015,42.50013351,187500
