Date,Open,High,Low,Close,Adj Close,Volume
7/1/2019,84.95999908,85.76000214,84.23999786,85.04000092,84.31630707,4990688
7/2/2019,85.04000092,85.76000214,84.55999756,84.95999908,84.23699951,3765213
7/3/2019,85.27999878,85.27999878,84.31999969,84.87999725,84.15768433,2771950
7/5/2019,84.31999969,84.40000153,82.95999908,84,83.28516388,3783463
7/8/2019,83.36000061,83.44000244,81.12000275,81.59999847,80.9056015,6017888
7/9/2019,80.95999908,82.31999969,80.31999969,82,81.30218506,4431975
7/10/2019,82.31999969,83.44000244,81.44000244,81.59999847,80.9056015,4887713
7/11/2019,81.76000214,82.48000336,80.80000305,80.87999725,80.19171143,4208763
7/12/2019,81.44000244,83.12000275,81.12000275,82.95999908,82.25400543,4899438
7/15/2019,82,82.72000122,81.59999847,82.16000366,81.46083832,5261888
7/16/2019,81.83999634,83.19999695,81.68000031,83.04000092,82.33332825,4941650
7/17/2019,82.95999908,82.95999908,79.83999634,79.83999634,79.16056824,6710375
7/18/2019,80.08000183,81.51999664,79.68000031,80.48000336,79.79512024,5644400
7/19/2019,80.63999939,81.51999664,80.23999786,80.31999969,79.63648987,4331738
7/22/2019,80.40000153,81.83999634,80.40000153,81.68000031,80.98490143,5415863
7/23/2019,82.23999786,85.44000244,82.16000366,85.19999695,84.4749527,9287288
7/24/2019,84.63999939,85.59999847,84.31999969,85.44000244,84.71291351,5612188
7/25/2019,85.04000092,85.36000061,82.87999725,83.44000244,82.72992706,5765125
7/26/2019,83.76000214,84.40000153,83.19999695,84.08000183,83.36447906,3376975
7/29/2019,84,84.63999939,83.04000092,83.04000092,82.33332825,4671175
7/30/2019,83.12000275,84.63999939,82.23999786,84.16000366,83.44380951,5664313
7/31/2019,86.08000183,86.31999969,80.40000153,83.59999847,82.88856506,21559263
8/1/2019,82.95999908,83.91999817,79.83999634,80.63999939,79.95375824,10990213
8/2/2019,80.08000183,80.63999939,78.55999756,80,79.31920624,8037050
8/5/2019,78.31999969,78.48000336,76.87999725,77.27999878,76.62236023,8780400
8/6/2019,77.68000031,78,75.83999634,76.55999756,75.90847015,8299725
8/7/2019,75.51999664,75.76000214,73.83999634,75.68000031,75.03596497,9598800
8/8/2019,76.08000183,76.23999786,74.55999756,75.91999817,75.27391815,6175825
8/9/2019,75.76000214,75.83999634,72.95999908,73.19999695,72.57706451,9590100
8/12/2019,72.31999969,72.72000122,71.59999847,72.40000153,71.78388977,8196863
8/13/2019,73.83999634,76.72000122,73.68000031,74.80000305,74.16345978,9253300
8/14/2019,73.91999817,74.40000153,71.68000031,72.23999786,71.62522888,11149325
8/15/2019,68.31999969,69.04000092,61.20000076,64.08000183,63.53468704,50131088
8/16/2019,67.27999878,70.40000153,66.95999908,70.31999969,69.72157288,31110450
8/19/2019,71.04000092,71.12000275,68.87999725,69.36000061,68.76974487,13954700
8/20/2019,68.63999939,68.80000305,66.63999939,67.04000092,66.46949005,12787788
8/21/2019,66.87999725,67.83999634,65.12000275,65.27999878,64.72446442,10657313
8/22/2019,65.44000244,66.48000336,64.87999725,65.51999664,64.96242523,8518325
8/23/2019,64.72000122,64.80000305,62.08000183,63.75999832,63.21740723,16074788
8/26/2019,64.48000336,64.80000305,63.36000061,64.40000153,63.85195923,7248400
8/27/2019,64.72000122,64.87999725,63.27999878,63.43999863,62.90013123,8258700
8/28/2019,63.36000061,63.91999817,62.08000183,63.52000046,62.97944641,7212288
8/29/2019,64.31999969,65.59999847,64,64.87999725,64.32787323,7342625
8/30/2019,65.12000275,66.08000183,64.87999725,66,65.43834686,5915450
9/3/2019,64.80000305,67.12000275,64.63999939,66.63999939,66.07289886,8456113
9/4/2019,67.27999878,70.95999908,67.19999695,70.40000153,69.80090332,11706713
9/5/2019,71.91999817,73.83999634,70.40000153,70.48000336,69.88023376,10861388
9/6/2019,70.55999756,70.55999756,68.55999756,69.68000031,69.08702087,5355775
9/9/2019,70,72.40000153,69.83999634,71.68000031,71.07000732,6245063
9/10/2019,71.27999878,74.16000366,71.19999695,73.12000275,72.49775696,7827150
9/11/2019,73.19999695,74.87999725,72.48000336,74.87999725,74.24277496,7136863
9/12/2019,75.19999695,76.16000366,73.76000214,74.08000183,73.44958496,8514388
9/13/2019,74.48000336,75.59999847,73.12000275,74.72000122,74.16423035,5698675
9/16/2019,74.40000153,75.36000061,73.36000061,75.04000092,74.48184967,5718550
9/17/2019,74.40000153,75.12000275,74,74.87999725,74.32303619,4744250
9/18/2019,74.48000336,75.12000275,73.44000244,75.04000092,74.48184967,5033838
9/19/2019,74.80000305,76,74.72000122,75.36000061,74.79946899,4241913
9/20/2019,75.68000031,76.31999969,74.72000122,74.95999908,74.40244293,7191300
9/23/2019,73.76000214,75.12000275,73.59999847,74.72000122,74.16423035,4188888
9/24/2019,74.48000336,74.80000305,71.68000031,71.76000214,71.22624969,6667875
9/25/2019,71.68000031,73.59999847,71.51999664,73.27999878,72.73493958,5482425
9/26/2019,73.44000244,73.68000031,71.68000031,72.16000366,71.62328339,4653725
9/27/2019,72.31999969,73.36000061,71.91999817,72.31999969,71.7820816,3813875
9/30/2019,72.63999939,72.80000305,71.51999664,71.51999664,70.98802185,4386425
